Year,ISIN,Weight
2015,US9311421039,0.1177061929743035
2016,CA0084741085,0.028819488305608768
2016,CA8029121057,0.02825721018444438
2016,IE00BWT6H894,0.018424408589717448
2016,US00971T1016,0.00512443549039813
2016,US0718131099,0.036249062540279944
2016,US0844231029,0.025411250759168336
2016,US1890541097,0.07295536552141896
2016,US2091151041,0.06693180388346003
2016,US2774614067,0.006213812469379042
2016,US28176E1082,0.0024092246216354256
2016,US29670G1022,0.002704568988266045
2016,US3021301094,0.010976987314971
2016,US30231G1022,0.03069577282890761
2016,US3703341046,0.08765999053148668
2016,US37045V1008,0.03524142054630386
2016,US3755581036,0.006686055236981579
2016,US4278661081,0.06320266948082885
2016,US4404521001,0.002219337335305677
2016,US4592001014,0.0211344201347879
2016,US5801351017,0.08311527522585926
2016,US6516391066,0.002484084333282184
2016,US69331C1080,0.021781513786605786
2016,US69351T1060,0.03295713516525725
2016,US74834L1008,0.07041216238985885
2016,US8425871071,0.0591775650023514
2016,US8725401090,0.05159916150845075
2016,US9311421039,0.127155817824985
2017,CA0084741085,0.009192406272725454
2017,CA3518581051,0.025033313174009718
2017,CA8029121057,0.008417704888872442
2017,IE00BWT6H894,0.029589008084088063
2017,US00971T1016,0.017438135091363154
2017,US0718131099,0.049362236101533154
2017,US0844231029,0.011779872952548282
2017,US14149Y1082,0.00010211775175458909
2017,US1890541097,0.06903859711655032
2017,US2091151041,0.04156793287337665
2017,US2774614067,0.02380115877228247
2017,US28176E1082,0.0034521561489349074
2017,US3021301094,0.0053642551919051845
2017,US3703341046,0.09010673948700336
2017,US37045V1008,0.03731122348922965
2017,US3755581036,0.03062003803362271
2017,US4278661081,0.05307578287512572
2017,US4943681035,0.002060192870541776
2017,US5218652049,0.005426333116408313
2017,US5801351017,0.12277389846686082
2017,US6516391066,0.0030394831934212243
2017,US69331C1080,0.06083340884753612
2017,US74834L1008,0.031004909764161596
2017,US75281A1097,0.032579219732586324
2017,US8101861065,0.004137861521818824
2017,US8425871071,0.08295657233248098
2017,US8725401090,0.03767400170042124
2017,US92532F1003,0.010555752028581755
2017,US9311421039,0.10170568812025522
2018,CA0084741085,0.02509507048183501
2018,IE00BWT6H894,0.041016068460753084
2018,US00971T1016,0.023536443519881947
2018,US03027X1000,0.07541312064895776
2018,US0584981064,0.030569564037024974
2018,US0718131099,0.0002550918901092756
2018,US1156372096,0.0032565894978631963
2018,US1252691001,0.005200257318150965
2018,US1255231003,0.005741430075704593
2018,US1258961002,0.005592000074922991
2018,US14149Y1082,0.019678557903593862
2018,US1713401024,0.0009678535973470726
2018,US1890541097,0.0003223018644721582
2018,US2091151041,0.01369301395296739
2018,US2371941053,0.021651046827371994
2018,US28176E1082,0.0016090694657996455
2018,US3029411093,0.04062598158220936
2018,US4108671052,0.011602357764391367
2018,US4278661081,0.08908717023548739
2018,US4404521001,0.04549634149646399
2018,US4523271090,0.010918812361962358
2018,US4592001014,0.05213144063537582
2018,US4878361082,0.001210950981889201
2018,US49456B1017,0.044672298367643505
2018,US5002551043,0.030571859483535316
2018,US57636Q1040,0.0034026479333119633
2018,US5797802064,0.03941390902148566
2018,US5801351017,0.1092269740716542
2018,US6516391066,0.0047162247690643285
2018,US69331C1080,0.0479536292336263
2018,US74834L1008,0.0421586708567094
2018,US8425871071,0.10764041041968155
2018,US8725401090,0.013814925918050629
