Date,Return
2014-01-31,-0.0240943164991965
2014-02-28,0.04186204738915447
2014-03-31,0.012523620605882923
2014-04-30,0.01892985460529468
2014-05-30,0.0034392317378583543
2014-06-30,0.006887902202365822
2014-07-31,-0.03569509108504952
2014-08-29,0.04837566615492081
2014-09-30,-0.02595841291884121
2014-10-31,0.03555987079650773
2014-11-28,0.038868274606002895
2014-12-31,0.020636457294754156
2015-01-30,0.027522181170781618
2015-02-27,-0.0006459430240838552
2015-03-31,-0.007061872467826589
2015-04-30,-0.015820162524141174
2015-05-29,0.008887580112327383
2015-06-30,-0.04406663755115944
2015-07-31,0.027193946081033975
2015-08-31,-0.03689578759813571
2015-09-30,0.0018036759965169402
2015-10-30,0.03590107601204297
2015-11-30,-0.006146410325416061
2015-12-31,0.017168970340130745
2016-01-29,0.01705684281834355
2016-02-29,0.04303874018974701
2016-03-31,0.060404540324411816
2016-04-29,0.019775307938275127
2016-05-31,0.009466598596697755
2016-06-30,0.08942754790107749
2016-07-29,0.014606210723202707
2016-08-31,-0.0393916870131599
2016-09-30,-0.011915628843485097
2016-10-31,-0.01081939910196043
2016-11-30,-0.016357219030276857
2016-12-30,0.02728064168262674
2017-01-31,0.009908739258989687
2017-02-28,0.03658439570782948
2017-03-31,0.001810771821433867
2017-04-28,0.022365539587855268
2017-05-31,0.02555137905112381
2017-06-30,-0.01337030539144891
2017-07-31,0.011632508869778926
2017-08-31,0.006744121886516052
2017-09-29,-0.01559300896400976
2017-10-31,0.02480878076756227
2017-11-30,0.05087667657717721
2017-12-29,0.004730159976722551
2018-01-31,0.042703347789601276
2018-02-28,-0.09124089558794712
2018-03-30,-0.006336688752229244
2018-04-30,0.0027051269131517872
2018-05-31,0.003762077511029232
2018-06-29,0.007366899266763642
2018-07-31,0.008535891439057603
2018-08-31,0.022479343203690466
2018-09-28,-0.0021784784253333998
2018-10-31,-0.0079076386034614
2018-11-30,-0.0031623137449879324
2018-12-31,-0.07766777195014676
2019-01-31,0.02101314447581619
2019-02-28,0.045113418688784296
2019-03-29,0.03892825596244347
2019-04-30,0.035339354337159214
2019-05-31,-0.021350078702228423
2019-06-28,0.055212026563032396
2019-07-31,0.029755277284036173
2019-08-30,0.019147821591493586
2019-09-30,0.0010471571024579466
2019-10-31,-0.023461735347951772
2019-11-29,0.016145910863786823
2019-12-31,0.027858961874486454
2020-01-31,0.005505800921719224
2020-02-28,-0.08644121224531559
2020-03-31,-0.09089671651411126
2020-04-30,0.10869715920548959
2020-05-29,0.025627613847750023
2020-06-30,-0.01094415067875841
2020-07-31,0.05755557930647216
2020-08-31,0.018612941816087136
2020-09-30,-0.003167729308110497
2020-10-30,-0.036137760063301425
2020-11-30,0.04847725573587435
2020-12-31,0.03119332887016355
2021-01-29,0.0060414585046270385
2021-02-26,-0.008209187996179942
2021-03-31,0.08590351932303435
2021-04-30,0.022050982018175676
2021-05-31,0.03166622250512992
2021-06-30,-0.0028184980410595195
2021-07-30,0.02490883701624245
2021-08-31,0.018503688620007015
2021-09-30,-0.05169703505631492
2021-10-29,0.059245340366963425
2021-11-30,-0.023235887341068382
2021-12-31,0.08973959013523258
2022-01-31,-0.034747922023850075
2022-02-28,-0.00639572205686616
2022-03-31,0.06640841412830423
2022-04-29,-0.05424126048120345
2022-05-31,0.015295525400804314
2022-06-30,-0.049149036333634974
2022-07-29,0.04167283429117116
2022-08-31,-0.021512774262452614
2022-09-30,-0.06050058617496244
2022-10-31,0.06343230956540877
2022-11-30,0.054424612659475576
2022-12-30,-0.044913113784438165
2023-01-31,0.03490463101662408
2023-02-28,-0.012902431074317692
2023-03-31,0.02371814422745277
2023-04-28,0.016741158432967102
2023-05-31,-0.037962118084677136
2023-06-30,0.0222800220532407
2023-07-31,-0.0017460078748770952
2023-08-31,-7.170526481423917e-05
2023-09-29,-0.048714094198893276
2023-10-31,-0.028913571233992203
2023-11-30,0.04546813149856742
2023-12-29,0.028802921540500667
2024-01-31,0.0036167276041599358
2024-02-29,0.018870346428951305
2024-03-29,0.01605673338661026
2024-04-30,-0.018481345348956145
2024-05-31,0.01223233390205339
2024-06-28,0.006651388041672836
2024-07-31,0.027690997803990976
2024-08-30,0.05447270140822036
2024-09-30,-0.0016226670653982516
2024-10-31,-0.058701891125336345
2024-11-29,0.02361964183124832
2024-12-31,-0.04491240264825526
2025-01-31,-0.00984182569065966
2025-02-28,0.03406515019311653
2025-03-31,0.020698903990737916
2025-04-30,0.004463346460312915
2025-05-30,-0.0033290281548808117
2025-06-30,0.006466430664765146
2025-07-31,0.011253744354564226
2025-08-29,0.015627550131392748
2025-09-30,-0.0038026720362283164
2025-10-31,-0.004327306081011436
2025-11-28,0.08642307814304506
2025-12-31,0.0007366333721549353
