Year,ISIN,Weight
2013,US2058871029,0.004473449874855154
2013,US20825C1045,0.006523808888042553
2013,US2091151041,0.016401283942274074
2013,US21036P1084,3.071279373678684e-05
2013,US22160K1051,0.006616803087774594
2013,US2283681060,0.0003758966449488966
2013,US2310211063,0.00022257041398293306
2013,US23355L1061,0.0020423250001813057
2013,US2441991054,0.0009530947848200506
2013,US25179M1036,0.007354664858914386
2013,US2546871060,0.011455271528797988
2013,US25746U1097,0.0025299545098553884
2013,US2600031080,0.002207724179971011
2013,US26875P1012,0.003435079165064946
2013,US2774321002,0.0007827453928219078
2013,US2786421030,0.008345700938189817
2013,US2788651006,0.0003444051829745819
2013,US29364G1031,4.872506322300476e-05
2013,US29670G1022,0.00015832973128892855
2013,US30040W1080,0.00016153412108192383
2013,US30231G1022,0.01801608168915431
2013,US3024913036,0.006508767977316808
2013,US3156161024,4.173745948526677e-07
2013,US3167731005,2.3071780765880933e-05
2013,US3434121022,0.00020364781813672622
2013,US34354P1057,0.0008734216186335017
2013,US3453708600,0.003931228166894042
2013,US3546131018,0.0016548029866627306
2013,US35671D8570,0.0020154771472766218
2013,US3647601083,0.000979003436735055
2013,US3703341046,0.012351308509729956
2013,US37045V1008,3.2492806524824095e-06
2013,US3755581036,0.004088681956627072
2013,US38141G1040,2.173279109166508e-06
2013,US3848021040,2.74620482371088e-06
2013,US40434L1052,0.0012633463401175735
2013,US4062161017,0.0015500401611862266
2013,US4165151048,0.0010833363685504676
2013,US4180561072,0.0029302145723503216
2013,US42250P1030,0.0023717725951532226
2013,US4278661081,0.0001366834040298086
2013,US42809H1077,0.001269174440264594
2013,US4370761029,0.0001234817946001042
2013,US4385161066,5.367794613539154e-07
2013,US4404521001,0.0003599438255379198
2013,US4448591028,0.000357445593180367
2013,US4461501045,7.835694039698351e-06
2013,US4470111075,4.0680804302824886e-05
2013,US45073V1089,0.002371548254451627
2013,US4523081093,0.006894308047097774
2013,US4581401001,0.010955964102502781
2013,US4592001014,0.007789708038384096
2013,US4595061015,0.004536604640220991
2013,US4601461035,1.981121097609087e-06
2013,US46625H1005,0.01721042781329344
2013,US46982L1089,0.00039096265532852887
2013,US4781601046,0.013488753055538252
2013,US48020Q1076,0.0002778554532794869
2013,US48203R1041,0.007328556967670989
2013,US4824801009,0.005430210728396813
2013,US4932671088,0.005766787502395577
2013,US4943681035,0.009015498177063019
2013,US49446R1095,0.0004968509840540032
2013,US5002551043,0.0018968649293897182
2013,US5010441013,0.0005755246676212418
2013,US5178341070,0.007886394249972423
2013,US5184391044,0.000366513702329882
2013,US5324571083,0.003271559023697434
2013,US5339001068,5.514215283893934e-05
2013,US5341871094,0.00018876890064022228
2013,US5398301094,0.008486906692114384
2013,US5486611073,0.004528599386136066
2013,US5502411037,0.010480540144034564
2013,US5526761086,0.0022516552796108553
2013,US5529531015,0.0018771871347719818
2013,US5658491064,0.017242429773487042
2013,US5717481023,0.0001808376431059408
2013,US5719032022,8.993309458760086e-07
2013,US5738741041,0.00037923384380626394
2013,US5745991068,0.00013019360257627256
2013,US57636Q1040,0.0023961535571807467
2013,US5770811025,0.0007198179052805474
2013,US5797802064,3.742901650557008e-05
2013,US5801351017,0.0020679897353557317
2013,US58933Y1055,0.010671817054387994
2013,US59156R1086,0.0021599718519800764
2013,US5926881054,0.015427355153069588
2013,US5949181045,0.03675955318242038
2013,US5950171042,0.005284772483210164
2013,US5951121038,0.0007492876935726402
2013,US60871R2094,0.0007031889334025785
2013,US6092071058,0.0034222193825781937
2013,US6174464486,0.009259209657178698
2013,US61945C1036,0.00013679085350455704
2013,US6311031081,0.0036740657552942896
2013,US64110D1046,6.512043433319879e-05
2013,US6512291062,1.267486086177408e-05
2013,US6516391066,0.0015558462607332647
2013,US65339F1012,0.005735158211786119
2013,US6541061031,0.000766279854036856
2013,US65473P1057,0.0005855939708603045
2013,US6558441084,0.011713765506285763
2013,US6658591044,0.0030653178221592046
2013,US6668071029,3.340087934684286e-05
2013,US6687711084,0.004978942479888799
2013,US67066G1040,0.0020903482271019576
2013,US6745991058,0.008736832386587744
2013,US6819191064,0.003309575740689509
2013,US68389X1054,0.008329754764454252
2013,US6866881021,0.0028279128561829736
2013,US6882392011,0.002810808696367723
2013,US69331C1080,0.0014091137322182297
2013,US6934751057,0.000742845540076356
2013,US6935061076,0.0002987660995983078
2013,US69351T1060,0.00011946388508656748
2013,US6936561009,0.0005363124019669739
2013,US6937181088,3.484792393036618e-06
2013,US7010941042,0.001772949876897547
2013,US7134481081,0.002059966950424385
2013,US7140461093,0.005129579592801362
2013,US7170811035,0.019161365146076116
2013,US7427181091,0.0028682066333668753
2013,US7433151039,0.002945155319563945
2013,US74340W1036,8.920144907067976e-05
2013,US7443201022,0.00019550930275129163
2013,US7445731067,0.0019448316705989027
2013,US7475251036,0.005149180439615713
2013,US74834L1008,0.005468309964805116
2013,US75513E1010,0.006329358030361302
2013,US7588491032,0.00013160711044873433
2013,US7739031091,4.637458801958854e-05
2013,US78409V1044,0.00284905459989716
2013,US78440X8873,0.00020513745514343578
2013,US79466L3024,0.0010640760174439002
2013,US8101861065,7.636276315072141e-07
2013,US81211K1007,0.00019963036288394534
2013,US8168511090,3.9532600750543536e-05
2013,US8243481061,0.00018620999940505964
2013,US8288061091,0.0010413715257955342
2013,US8326964058,8.726742733910887e-05
2013,US8354951027,0.000269978375854567
2013,US84265V1052,0.007250858974123282
2013,US8545021011,0.001999831281665745
2013,US8552441094,0.0005321919490697246
2013,US8574771031,0.0028879707328346915
2013,US8676524064,5.8392678708055814e-05
2013,US8718291078,0.012754473507300801
2013,US87612E1064,0.0018289919637353629
2013,US8807701029,8.48855974521253e-05
2013,US8825081040,0.003710923434480287
2013,US8832031012,8.758044071818713e-07
2013,US8835561023,0.0010099327111472128
2013,US89417E1091,0.008205556012102617
2013,US89832Q1094,0.0038409701506851926
2013,US9024941034,0.00010160584739195256
2013,US9029733048,0.012922525806529115
2013,US9078181081,0.0003932196033166571
2013,US9111631035,0.0002030029401981573
2013,US9113121068,0.0006757385625488421
2013,US91529Y1064,0.0007819691464277705
2013,US92276F1003,1.615903894259558e-06
2013,US92343V1044,0.008128527266593433
2013,US9255501051,2.4353992600945362e-05
2013,US9291601097,1.129837372551491e-05
2013,US9311421039,0.05592630058860891
2013,US9314271084,0.005505370258320856
2013,US94106L1098,5.699137436316723e-06
2013,US9497461015,0.014452327326464441
2013,US95040Q1040,0.00016245724895795047
2013,US9694571004,0.004663257397373311
2013,US9839191015,0.0006231390209699163
2013,US98421M1062,0.00025433416433459166
2013,US9884981013,0.002202716961569987
2013,US98956P1021,0.0024358082771382696
2014,AN8068571086,0.010449917923201714
2014,CA00208D4084,0.0007257447091236913
2014,CA0084741085,0.003951816897810645
2014,CA05534B7604,0.0001291213811672188
2014,CA0636711016,0.004927729934935397
2014,CA0641491075,3.397420615713609e-05
2014,CA0977518616,0.00016504281319437193
2014,CA1247651088,0.00019164224715105343
2014,CA12532H1047,2.47906493465096e-06
2014,CA13321L1085,2.0556098262843474e-06
2014,CA1360691010,0.002435027898707996
2014,CA1363751027,0.006391035205409519
2014,CA1363851017,0.00027169464778012696
2014,CA13646K1084,0.008379347232598684
2014,CA1366812024,0.006873851338967854
2014,CA29250N1050,0.0035998871744074385
2014,CA2927661025,0.0003225299125618041
2014,CA3180714048,0.0022766782238346863
2014,CA3359341052,0.0014941347295558604
2014,CA3759161035,0.0008446547363755656
2014,CA4495861060,0.03376800413150343
2014,CA45823T1066,5.2712657609317674e-05
2014,CA4969024047,1.1003694993473564e-05
2014,CA5394811015,0.0025704073118828163
2014,CA5592224011,0.0004538663969860816
2014,CA56501R1064,0.004593569312502613
2014,CA59151K1084,0.0003604770282585036
2014,CA7392391016,0.0018815769611031622
2014,CA7800871021,0.0022764761001376455
2014,CA8029121057,3.23684451335103e-05
2014,CA8667961053,0.00018146548359181897
2014,CA8672241079,0.0023986971282672145
2014,CA87807B1076,0.00038231681496719573
2014,CA8787422044,0.0014213721463064463
2014,CA87971M1032,4.4541790348237125e-05
2014,CA8849038085,0.00016424974460507613
2014,CA8911605092,6.967397188596688e-05
2014,CA8959451037,2.9804776930275948e-05
2014,CA98462Y1007,3.102111079004009e-05
2014,GB0022569080,0.00022096097495279804
2014,LR0008862868,0.002620052861048308
2014,PA1436583006,0.0008867007756748517
2014,US0010551028,0.0001220359596073466
2014,US00206R1023,0.014537581486841577
2014,US0028241000,0.005232318035886962
2014,US0028962076,0.003555268488712941
2014,US00724F1012,0.001283875404532947
2014,US00846U1016,2.704138375435658e-06
2014,US0091581068,5.280743879496376e-05
2014,US00971T1016,0.00023700560434114954
2014,US0185811082,0.0009028402722864332
2014,US0200021014,0.004079535383896674
2014,US02079K3059,0.022099864312355087
2014,US02209S1033,0.013357812198027468
2014,US0236081024,7.1372731845526835e-06
2014,US0258161092,0.007113175011763069
2014,US0268747849,0.004690744061149845
2014,US03027X1000,0.0001583300894944286
2014,US0311621009,0.006179297757889462
2014,US0326541051,9.886863794065579e-05
2014,US0367521038,0.0015634376378974738
2014,US03743Q1085,0.001388435389576212
2014,US0378331005,0.03806373896317486
2014,US0382221051,0.0006556457746317038
2014,US0527691069,0.0012166565430723178
2014,US0530151036,5.285154820673437e-06
2014,US0534841012,0.002540145015516745
2014,US0584981064,5.062330799099496e-06
2014,US0605051046,0.01664765566167792
2014,US0640581007,6.097703738929699e-05
2014,US0718131099,0.0012199339430593301
2014,US0758871091,0.011123665063100158
2014,US0865161014,0.0015612728198039806
2014,US09062X1037,0.008274299227786426
2014,US0970231058,0.003972734274782195
2014,US1011371077,0.0014916944998554598
2014,US1101221083,0.008140295072832872
2014,US1156372096,8.499006243413524e-06
2014,US12504L1098,0.0003356626064635808
2014,US1255231003,1.406642612731629e-07
2014,US1264081035,0.00035359011259804204
2014,US12653C1080,0.001515730738347216
2014,US1266501006,0.0067094331189642194
2014,US1270551013,0.0004067245046220829
2014,US1344291091,0.0004485774228841086
2014,US14040H1059,0.0054904188379294285
2014,US14149Y1082,0.0007806452147923572
2014,US1491231015,0.0012336605116992166
2014,US1667641005,0.01967687687610093
2014,US1720621010,0.0015386527693348568
2014,US17275R1023,0.007618823064632934
2014,US1729674242,0.016859250429141482
2014,US1890541097,3.5875947578498046e-05
2014,US1912161007,0.005687657329855891
2014,US1924461023,0.004972376564641988
2014,US1941621039,0.00016783437391733975
2014,US2003401070,0.0013792151234377867
2014,US2058871029,4.0042205041355755e-05
2014,US20825C1045,0.00236182196522212
2014,US2091151041,0.01694736299575116
2014,US21036P1084,0.0002805666482837344
2014,US22160K1051,0.0014178970487973312
2014,US2283681060,7.363778287183446e-05
2014,US2310211063,0.004643807636715533
2014,US2333311072,1.1453081524253508e-05
2014,US23355L1061,0.006081973336853838
2014,US2371941053,0.000331754976072468
2014,US2441991054,0.011165193092655856
2014,US2473617023,5.9403702573418e-05
2014,US25179M1036,0.004685204694608518
2014,US2546871060,0.01235103224697102
2014,US25746U1097,0.00012448094925507708
2014,US2600031080,0.000997984053582262
2014,US26875P1012,0.007735153314086979
2014,US2774321002,0.0008032052316277687
2014,US2786421030,0.00600969646447689
2014,US2788651006,0.0030400160825914957
2014,US2810201077,0.003558675364385726
2014,US28176E1082,0.002025899724145668
2014,US2910111044,0.010732075108783223
2014,US29364G1031,4.503347361162844e-06
2014,US30161N1019,0.00026899793902245873
2014,US3021301094,2.756812228822393e-05
2014,US30231G1022,0.028717085292728515
2014,US3024913036,0.003287558234256671
2014,US3156161024,0.00020560474430730605
2014,US3167731005,0.0027475198283976564
2014,US3434121022,2.5620334804333443e-05
2014,US34354P1057,0.0008607957688594167
2014,US3453708600,0.0012085966616246237
2014,US3546131018,0.0004069663504805426
2014,US35671D8570,0.000599225904524902
2014,US3647601083,0.001483308130131077
2014,US3703341046,0.011240508186181743
2014,US37045V1008,0.00010093843837104842
2014,US3719011096,4.52742443919684e-05
2014,US3755581036,0.005697621390656959
2014,US38141G1040,0.0017697501682650302
2014,US3848021040,2.608884960855516e-05
2014,US40434L1052,0.0011303624324171821
2014,US4062161017,5.614834449857725e-05
2014,US4165151048,0.0015889146671543939
2014,US4180561072,0.00628624335893908
2014,US42250P1030,4.057114106505031e-05
2014,US42809H1077,0.0008797430201269255
2014,US4370761029,0.0004440569563034389
2014,US4385161066,9.768599785617076e-05
2014,US4404521001,0.000831357107568246
2014,US44107P1049,5.8219284144329245e-06
2014,US4448591028,0.0004180395249519906
2014,US4470111075,9.939854747970281e-07
2014,US4523081093,0.0033404443712829893
2014,US4581401001,0.00952333916187289
2014,US4592001014,0.001425755842557014
2014,US4595061015,0.00018144740436450168
2014,US4606901001,0.0007329756123095282
2014,US46284V1017,2.1215872732359524e-05
2014,US46625H1005,0.012420616523234016
2014,US46982L1089,0.00012162326191112008
2014,US4781601046,0.01637248283433321
2014,US48020Q1076,0.0007714413930115507
2014,US48203R1041,0.003142512611087518
2014,US48242W1062,5.2494014645008725e-08
2014,US4824801009,0.00607997260227536
2014,US4878361082,0.0027204652952058173
2014,US4891701009,3.265747601609039e-07
2014,US4932671088,6.265388188655705e-05
2014,US4943681035,0.009700594132263101
2014,US49446R1095,0.00034494482382642165
2014,US5002551043,0.0010303647867730937
2014,US5010441013,0.001884233803768569
2014,US5178341070,0.004775455329908128
2014,US5184391044,0.0008306844240946218
2014,US5324571083,0.004237442024050924
2014,US5339001068,0.0009113783533695109
2014,US5398301094,0.0023730000673858986
2014,US5486611073,0.004360280995176297
2014,US5502411037,0.005463875796607718
2014,US5526761086,0.0021459700993634884
2014,US5529531015,0.003901233728482845
2014,US5635714059,0.0005716706208848942
2014,US5658491064,0.011477744056943953
2014,US5717481023,0.00010749876054651881
2014,US5719032022,0.0008941936069651685
2014,US5738741041,0.0009571473346131853
2014,US5745991068,1.5358083581219992e-06
2014,US57636Q1040,0.005175099622366084
2014,US5770811025,0.0021871503809413138
2014,US5797802064,9.046343876609342e-06
2014,US5801351017,0.005924808869081231
2014,US58155Q1031,0.00632624648607651
2014,US58933Y1055,0.008383031301384616
2014,US59156R1086,0.001020000683406283
2014,US5926881054,0.0028649403767408463
2014,US5949181045,0.03647544045899089
2014,US5950171042,3.860395930571129e-05
2014,US5951121038,0.003134326833681659
2014,US6005441000,0.0003742293388493772
2014,US60871R2094,0.0003819446535353805
2014,US6092071058,0.0015252460071095836
2014,US6174464486,0.008332719722632718
2014,US61945C1036,0.0004485219398743507
2014,US6200763075,1.6595185261423762e-05
2014,US6311031081,0.0016056698595592518
2014,US6512291062,1.6317545453821822e-07
2014,US6516391066,0.0006461625767670491
2014,US65339F1012,0.0007578904328091282
2014,US6541061031,0.007867709657582142
2014,US65473P1057,0.0032039209705351005
2014,US6556641008,0.004115076187451452
2014,US6558441084,0.003581189208472771
2014,US6658591044,0.001491370986335159
2014,US6668071029,1.219383179235382e-05
2014,US6687711084,0.008146529836854516
2014,US67066G1040,0.003848222523415837
2014,US6708371033,4.084733905320553e-06
2014,US67098H1041,0.00037108373454113687
2014,US6745991058,0.008807713778324741
2014,US6819191064,9.01230996382076e-05
2014,US68389X1054,0.0025406214457311892
2014,US6866881021,0.0013542837145757137
2014,US6882392011,0.0036340553966024117
2014,US69331C1080,0.0017401102375998966
2014,US6934751057,0.0014054900367108192
2014,US6935061076,0.00014424086388989708
2014,US69351T1060,0.0015939007766374593
2014,US6937181088,0.0019578874111591976
2014,US7010941042,0.005262300690838561
2014,US7134481081,0.013234821381413936
2014,US7140461093,0.006054183498309605
2014,US7170811035,0.011007040718467215
2014,US7234841010,4.059004939617668e-05
2014,US7244791007,9.957409779237896e-05
2014,US7310681025,4.393088417075168e-06
2014,US74144T1088,7.60177099918878e-05
2014,US7427181091,0.007166592016832792
2014,US7433151039,0.0005672223923813265
2014,US7443201022,0.0038416289016282236
2014,US7445731067,8.618973303675287e-06
2014,US7475251036,0.011655922070841143
2014,US74834L1008,0.003922250682222379
2014,US75513E1010,0.00150222590451466
2014,US7588491032,1.023766888119811e-05
2014,US7739031091,6.425437405285291e-06
2014,US78409V1044,0.0020654999194018612
2014,US78440X8873,0.0005118511795792382
2014,US78473E1038,0.002584088961050053
2014,US79466L3024,0.0007856824852156653
2014,US8101861065,0.002734871853362299
2014,US81211K1007,0.0002882944198119042
2014,US8168511090,1.1351531174435935e-05
2014,US8243481061,0.0001731094232294069
2014,US8288061091,0.0012820994689861256
2014,US8354951027,4.433452532794262e-06
2014,US8425871071,6.899613146259029e-06
2014,US84265V1052,0.00018543259151484163
2014,US8447411088,0.0010156801579064194
2014,US8545021011,0.0016753674538960838
2014,US8552441094,0.004243449180217855
2014,US8574771031,0.0036745898705693564
2014,US8676524064,6.488657395629234e-05
2014,US8718291078,0.012576539504780328
2014,US87612E1064,0.0012418970681871138
2014,US8825081040,0.0027890661757803323
2014,US8832031012,3.065820812759968e-05
2014,US88337F1057,0.0004302510966767968
2014,US8835561023,0.001963267757467955
2014,US88579Y1010,0.001156770815445711
2014,US89417E1091,0.003737237015501933
2014,US89832Q1094,0.003495724382415643
2014,US9024941034,0.0004156810487105037
2014,US9029733048,0.014640134035387253
2014,US9078181081,0.0017156821242452743
2014,US9111631035,2.2213807882972352e-05
2014,US9113121068,0.00035510492019015814
2014,US9113631090,0.0015936265299531063
2014,US91529Y1064,0.00026279211675549424
2014,US92276F1003,4.042218070303278e-07
2014,US92343V1044,0.008977026138501664
2014,US9291601097,5.333668264387536e-06
2014,US92939U1060,8.466201813565811e-06
2014,US9311421039,0.042305771674950324
2014,US9314271084,0.0024551349158058416
2014,US94106L1098,0.0009829700430838526
2014,US9418481035,9.810394325727903e-06
2014,US9497461015,0.014716589208136994
2014,US95040Q1040,0.005948328258959549
2014,US9621661043,7.081300447622347e-07
2014,US9633201069,0.0011719585625734762
2014,US9694571004,2.5456702277692954e-05
2014,US9839191015,0.0021165849730366898
2014,US98421M1062,0.0015585223257751936
2014,US9884981013,0.002335158827870226
2015,AN8068571086,0.015464661094511212
2015,CA00208D4084,0.00011227332117543168
2015,CA0084741085,0.002353401222119045
2015,CA00900Q1037,7.614222184726002e-05
2015,CA05534B7604,7.185404675482333e-06
2015,CA0636711016,0.0015258023893057237
2015,CA0641491075,6.428817472254041e-05
2015,CA0977518616,0.0006091587528685046
2015,CA1247651088,6.567952288010693e-07
2015,CA12532H1047,8.174384759243305e-05
2015,CA13321L1085,4.134119520817915e-06
2015,CA1360691010,0.005356435714807223
2015,CA1363751027,0.002805764632707584
2015,CA1363851017,0.0011363988293104097
2015,CA13646K1084,0.00029553802003893056
2015,CA1366812024,0.0010165961773746315
2015,CA2849025093,0.0004518453558751392
2015,CA29250N1050,0.002059533588795133
2015,CA2927661025,4.151241062233135e-07
2015,CA3180714048,0.00045138447535557894
2015,CA3359341052,9.770262377185782e-05
2015,CA3759161035,0.0013871417875663129
2015,CA39138C1068,0.00046911536036075646
2015,CA4495861060,0.03877922984744739
2015,CA45823T1066,0.0006847351348024733
2015,CA4969024047,3.9118277959263456e-05
2015,CA5394811015,0.0052801081263594615
2015,CA5592224011,0.00831999060815121
2015,CA56501R1064,0.002682742967821884
2015,CA6744822033,0.0013860338042852901
2015,CA7392391016,0.00035089318611171866
2015,CA7751092007,9.93098050422985e-07
2015,CA7800871021,0.0035210952722222583
2015,CA8029121057,1.5595390036938523e-05
2015,CA85472N1096,0.0006075665438698284
2015,CA8667961053,0.0015093141377084287
2015,CA8672241079,0.0009560934388156661
2015,CA87807B1076,9.21793236007146e-05
2015,CA8787422044,0.00020933779056668355
2015,CA87971M1032,3.921106181350194e-05
2015,CA8911605092,7.840759355877853e-05
2015,CA8959451037,0.0005131940321859447
2015,CA98462Y1007,0.0014088834550410752
2015,GB0022569080,4.4683150341018666e-05
2015,LR0008862868,0.0038128411605064263
2015,PA1436583006,0.001766983689782475
2015,US0010551028,1.4564593674644782e-05
2015,US00206R1023,0.017358489441437797
2015,US0028241000,0.005102601739167567
2015,US0028962076,0.004191783335482135
2015,US00724F1012,0.0038396720526645872
2015,US0082521081,9.572802429245013e-06
2015,US00971T1016,0.00040088395046920653
2015,US0126531013,0.00026287439370181894
2015,US0185811082,0.00038139852095090836
2015,US0188021085,1.1839388593911038e-05
2015,US0200021014,0.00048231266046039215
2015,US02079K3059,0.009091031590930786
2015,US02209S1033,0.021038497236376408
2015,US0236081024,5.887656172388011e-06
2015,US0258161092,0.00670434530294994
2015,US0268747849,0.005012626156267463
2015,US03027X1000,0.0009909576150041407
2015,US03073E1055,1.5693080652266323e-05
2015,US0311621009,0.010233526606292414
2015,US0367521038,0.0015379729390094278
2015,US03743Q1085,4.188991826081687e-05
2015,US0378331005,0.05175786697889733
2015,US0382221051,0.0003171069155921352
2015,US0383361039,1.024806640354178e-05
2015,US0441861046,0.00011249011836378133
2015,US0527691069,0.00014298723462260297
2015,US0530151036,1.035477481216963e-06
2015,US0534841012,0.002079296228651984
2015,US0536111091,9.048801449148245e-05
2015,US0538071038,0.00023658586612388617
2015,US0605051046,0.013465462489564544
2015,US0640581007,0.001733214998214001
2015,US0708301041,0.000485074671069127
2015,US0758871091,0.0032453849787980812
2015,US0865161014,0.0009597131027874185
2015,US09062X1037,0.008309843395448916
2015,US0970231058,0.000732016032026539
2015,US1011211018,0.0022345917386394
2015,US1011371077,0.0016192832233439159
2015,US1101221083,0.007856328080946941
2015,US1124631045,7.600386062746839e-05
2015,US1156372096,3.5668628108462872e-06
2015,US12504L1098,0.0024818783150662937
2015,US1255231003,0.00013452719820357837
2015,US1258961002,3.0174583452505605e-05
2015,US1264081035,0.00042061419603158147
2015,US12653C1080,0.0004986804513545461
2015,US1266501006,0.009340035325062017
2015,US1270551013,0.00014795022978831876
2015,US1307881029,9.648698475127832e-06
2015,US1344291091,0.00039728181053391443
2015,US14040H1059,0.006034670878437548
2015,US14149Y1082,0.00017334212628127658
2015,US1491231015,4.17426703496133e-05
2015,US1667641005,0.01590293182109453
2015,US1720621010,0.008089541514217246
2015,US17275R1023,0.010951551032227058
2015,US1729674242,0.014592556784686826
2015,US1890541097,0.00010474535912034383
2015,US1912161007,0.006332879567291777
2015,US1924461023,0.003083015233177715
2015,US1941621039,0.0008232725352862301
2015,US2003401070,0.00021216762962154308
2015,US2058871029,9.141045321055422e-05
2015,US20825C1045,0.00012787395274742335
2015,US2091151041,0.024127710542979967
2015,US21036P1084,0.0030072106300880197
2015,US22160K1051,0.0004007579886247024
2015,US2310211063,0.0008365987578276317
2015,US2333311072,6.550662760700573e-05
2015,US23355L1061,0.0034044597743569157
2015,US2371941053,7.655037805166825e-05
2015,US2441991054,0.012945069656486556
2015,US2473617023,0.0006434851415882158
2015,US25179M1036,0.003729827263956167
2015,US2533931026,4.479957107779196e-05
2015,US2546871060,0.009454856897873275
2015,US25746U1097,2.9689023457053644e-08
2015,US2600031080,0.0008214823725297785
2015,US26875P1012,0.002873111762650738
2015,US2774321002,0.00039810487046787474
2015,US2786421030,0.0012231921249943238
2015,US2788651006,0.002669204201401168
2015,US2810201077,0.005785751112667056
2015,US28176E1082,1.709895109330298e-06
2015,US2910111044,0.002061265328918461
2015,US29364G1031,0.00011696333180624104
2015,US29444U7000,0.00011937310025263264
2015,US29670G1022,2.5467279506707544e-06
2015,US30040W1080,0.00031925901002609363
2015,US30161N1019,0.0008153302929931878
2015,US3021301094,0.00013097090333613026
2015,US30231G1022,0.02387222389928064
2015,US3024913036,0.0022292250240899046
2015,US31428X1063,0.00033417626415692593
2015,US3156161024,0.0018150635109525557
2015,US3167731005,0.0008828581074234868
2015,US3434121022,0.00023236697518339404
2015,US34354P1057,0.004429665664419397
2015,US3453708600,0.0013765166814427299
2015,US3546131018,0.00013671600209998007
2015,US35671D8570,0.00109785094742185
2015,US3647601083,0.003113977488909386
2015,US3703341046,0.002239227957756253
2015,US37045V1008,3.145030954146711e-05
2015,US3719011096,4.9941361218336695e-06
2015,US37247D1063,0.0005912097992853001
2015,US3755581036,0.007033030156129902
2015,US38141G1040,0.0018451048546160346
2015,US3825501014,4.4786515924843097e-07
2015,US40434L1052,0.006133508993342938
2015,US4062161017,0.001019138911169054
2015,US4128221086,0.00045956150410917935
2015,US4165151048,3.5618071961394204e-05
2015,US4180561072,0.004713109674103736
2015,US42250P1030,8.13243240330378e-05
2015,US4278661081,8.553179360274541e-05
2015,US42809H1077,0.0012951777601304375
2015,US4370761029,0.003456722301086215
2015,US4385161066,0.0005692648759478225
