Date,Return
2014-01-31,-0.03279111759426884
2014-02-28,0.03994835998852224
2014-03-31,0.014526605225569166
2014-04-30,0.013327953388502473
2014-05-30,0.017512857920673044
2014-06-30,0.02558271042035078
2014-07-31,-0.010036433327259096
2014-08-29,0.03558256123830552
2014-09-30,-0.02231359104995618
2014-10-31,0.010794523357877828
2014-11-28,0.030779641334983805
2014-12-31,-0.006494053189670584
2015-01-30,-0.04051978848584497
2015-02-27,0.05380131545417562
2015-03-31,-0.01989952302807685
2015-04-30,0.019596141500021955
2015-05-29,-0.0012883240911267834
2015-06-30,-0.02216798015982857
2015-07-31,0.008094399508616531
2015-08-31,-0.05916835404424678
2015-09-30,-0.025652987571861775
2015-10-30,0.08125881099372613
2015-11-30,0.00524861535383756
2015-12-31,-0.02157708095353427
2016-01-29,-0.042486537900365155
2016-02-29,0.007233224577822552
2016-03-31,0.0745569436107169
2016-04-29,0.011460604083585381
2016-05-31,0.009626229085890808
2016-06-30,0.008534441432938071
2016-07-29,0.034719043624695724
2016-08-31,0.003925926958526612
2016-09-30,0.0008751586299576683
2016-10-31,-0.020517152059855066
2016-11-30,0.04820898092019639
2016-12-30,0.02162996858997971
2017-01-31,0.015103923358025375
2017-02-28,0.03705680990486926
2017-03-31,0.000724370139328131
2017-04-28,0.012480329968222657
2017-05-31,0.014705418286686199
2017-06-30,0.009854180103018143
2017-07-31,0.016456978934186562
2017-08-31,-0.0007263069337524421
2017-09-29,0.016410491320781456
2017-10-31,0.02837411179533756
2017-11-30,0.03811369662840916
2017-12-29,0.011439458506333636
2018-01-31,0.04699086618228336
2018-02-28,-0.05348270497577655
2018-03-30,-0.02271922257244706
2018-04-30,0.0014018052768770164
2018-05-31,0.015101478485727102
2018-06-29,0.0063209994225852766
2018-07-31,0.03999922236052118
2018-08-31,0.029784616502714203
2018-09-28,0.0064837913969813185
2018-10-31,-0.05751080583704067
2018-11-30,0.01090889116761789
2018-12-31,-0.09412196353637153
2019-01-31,0.08353627300015426
2019-02-28,0.03379695775032523
2019-03-29,0.013108662429226836
2019-04-30,0.03938339639069477
2019-05-31,-0.07069223079966436
2019-06-28,0.0772775433869422
2019-07-31,0.01797378073547975
2019-08-30,-0.01847864070207163
2019-09-30,0.02315369072875764
2019-10-31,0.017568106610629956
2019-11-29,0.040679514623710326
2019-12-31,0.030941007736833573
2020-01-31,-0.005904727942132301
2020-02-28,-0.08374804563179891
2020-03-31,-0.1399366176527821
2020-04-30,0.13469448268568682
2020-05-29,0.041051987323570245
2020-06-30,0.021437244828649418
2020-07-31,0.048496568670768514
2020-08-31,0.06494564562316567
2020-09-30,-0.0358797078120798
2020-10-30,-0.029748600144415202
2020-11-30,0.11023030928252497
2020-12-31,0.04073753653641254
2021-01-29,-0.004495481446100615
2021-02-26,0.033196308382960935
2021-03-31,0.055759433878100964
2021-04-30,0.04351014667306709
2021-05-31,0.016194835827105146
2021-06-30,0.012952381388410745
2021-07-30,0.013413653674304537
2021-08-31,0.017854288708361112
2021-09-30,-0.04106990270772928
2021-10-29,0.0626914782239502
2021-11-30,-0.007825144311289228
2021-12-31,0.05181167424909723
2022-01-31,-0.045068619663936334
2022-02-28,-0.02199488474335973
2022-03-31,0.029537910003288544
2022-04-29,-0.07283034216239787
2022-05-31,-0.0005962145358505402
2022-06-30,-0.08431905025218789
2022-07-29,0.07900487573092957
2022-08-31,-0.038906710720057844
2022-09-30,-0.10384884006218532
2022-10-31,0.08513989268177186
2022-11-30,0.06109648984004856
2022-12-30,-0.056013340044234576
2023-01-31,0.07435515397154008
2023-02-28,-0.021595754657371905
2023-03-31,0.0312817601638037
2023-04-28,0.017347206304452367
2023-05-31,0.00911961279307558
2023-06-30,0.06587514190201171
2023-07-31,0.03428633969045106
2023-08-31,-0.015628199952030564
2023-09-29,-0.05659045578320126
2023-10-31,-0.024690537619261387
2023-11-30,0.09733808779219116
2023-12-29,0.04852860465981367
2024-01-31,0.011442511470346394
2024-02-29,0.04290803132417766
2024-03-29,0.04028190894485082
2024-04-30,-0.04177423054171048
2024-05-31,0.044941971632577585
2024-06-28,0.01917007926544672
2024-07-31,0.02154614636684022
2024-08-30,0.026380780664617
2024-09-30,0.015602131662615811
2024-10-31,-0.011354947755818806
2024-11-29,0.057798311030812996
2024-12-31,-0.04403726728335823
2025-01-31,0.01835716263769889
2025-02-28,-0.008412139207125347
2025-03-31,-0.04157728931977533
2025-04-30,-0.012096276703641181
2025-05-30,0.04733462580652782
2025-06-30,0.03724680093905968
2025-07-31,0.01966194261668128
2025-08-29,0.020976063159730007
2025-09-30,0.02387205042122616
2025-10-31,0.018095217349206143
2025-11-28,0.009251449956007123
2025-12-31,0.0019250193108800548
