Year,ISIN,Weight
2013,US0028241000,0.004607033961993618
2013,US0028962076,0.00019545128721580184
2013,US00724F1012,0.002326847457700322
2013,US0079031078,0.00021771250708613917
2013,US0082521081,0.0008931889840806282
2013,US00846U1016,0.0014751251164783522
2013,US0091581068,0.0018392912172492937
2013,US00971T1016,0.0006564957106581401
2013,US0126531013,0.00040110929360251987
2013,US0185811082,0.0009956425230424905
2013,US0200021014,0.001903630861241619
2013,US02079K3059,0.024107804266509825
2013,US02209S1033,0.005968598639013989
2013,US0236081024,0.0006819308859264098
2013,US0255371017,0.001772276682117051
2013,US0258161092,0.007504367836427657
2013,US0268747849,0.005810002703101486
2013,US03027X1000,0.002448690653652296
2013,US0311621009,0.006695414213815395
2013,US0326541051,0.0012314534943888942
2013,US0367521038,0.002121690070288933
2013,US03743Q1085,0.0026455248619195117
2013,US0378331005,0.0389254885021499
2013,US0382221051,0.0016549919173317375
2013,US0441861046,0.0005869252202605527
2013,US0527691069,0.0008824544383813759
2013,US0530151036,0.003016307062223101
2013,US0534841012,0.0011894310400902353
2013,US0536111091,0.0003769520959669225
2013,US0538071038,0.00047172533139423393
2013,US0584981064,0.0005808245095177233
2013,US0605051046,0.01281976365605601
2013,US0640581007,0.003102456280705847
2013,US0708301041,0.0013956619598074155
2013,US0718131099,0.00293410915779563
2013,US0758871091,0.0016578650349292781
2013,US0865161014,0.0010726608867360832
2013,US09062X1037,0.005133550640992031
2013,US0970231058,0.007973041257733161
2013,US1011371077,0.0012476101167231155
2013,US1101221083,0.006802952455754939
2013,US1156372096,0.0007562564792309656
2013,US12504L1098,0.0006775178208286724
2013,US1255231003,0.0018796921013887347
2013,US1258961002,0.0005558122173590483
2013,US1264081035,0.0022670413693976228
2013,US12653C1080,0.0006775994434876935
2013,US1266501006,0.0066220463263766864
2013,US1270551013,0.0002560922587164878
2013,US1344291091,0.0010598305820966336
2013,US14040H1059,0.003410623018519099
2013,US14149Y1082,0.0017734691502974153
2013,US1491231015,0.004502510316927251
2013,US1667641005,0.018673973968641948
2013,US1720621010,0.0006669589581859796
2013,US17275R1023,0.00932243483025551
2013,US1729674242,0.01227072300996108
2013,US1858991011,0.00031198356882080686
2013,US1890541097,0.0009305115279369902
2013,US1912161007,0.014180701004639905
2013,US1924461023,0.002374530637741754
2013,US1941621039,0.004690026326968894
2013,US2003401070,0.0006725924763757459
2013,US2058871029,0.0011013384249641315
2013,US20825C1045,0.006728282492565181
2013,US2091151041,0.001258610519083179
2013,US21036P1084,0.0009115945050105433
2013,US22160K1051,0.004068364057746302
2013,US2283681060,0.0004783321026229938
2013,US2310211063,0.0020532156555981996
2013,US2333311072,0.0009124293882085299
2013,US23355L1061,0.0006394653371930651
2013,US2371941053,0.0005547884360073273
2013,US2441991054,0.0026365634713176587
2013,US2473617023,0.0018269351013908237
2013,US25179M1036,0.0019526635359121986
2013,US2546871060,0.010436514163613495
2013,US25746U1097,0.0029188566035798992
2013,US2600031080,0.0012785303346775987
2013,US26875P1012,0.0035615472018422816
2013,US2774321002,0.0009564690882229945
2013,US2786421030,0.0055214230713773104
2013,US2788651006,0.002442185716407648
2013,US28176E1082,0.0005592761275361696
2013,US29364G1031,0.000877432701454939
2013,US29670G1022,0.0003240481751827734
2013,US30040W1080,0.001038304743516143
2013,US30161N1019,0.0018245066329452835
2013,US3021301094,0.0006967442325007418
2013,US30231G1022,0.03410287199579126
2013,US3024913036,0.0007795002804441846
2013,US31428X1063,0.003489485276947909
2013,US3156161024,0.0005481560119428751
2013,US3167731005,0.0013982412358324802
2013,US3434121022,0.0010195501885490808
2013,US34354P1057,0.0008546514286428389
2013,US3453708600,0.004646222943986262
2013,US3546131018,0.0028309979734096554
2013,US35671D8570,0.0030456881100360445
2013,US3647601083,0.001363947281305127
2013,US3703341046,0.0024230727990995505
2013,US37045V1008,0.004412853656182572
2013,US3719011096,0.00037105038904037294
2013,US37247D1063,0.0005973410489102943
2013,US3755581036,0.008957853619961546
2013,US38141G1040,0.006245275354976924
2013,US3825501014,0.00045979132128670105
2013,US3848021040,0.0013671150178338008
2013,US3976241071,0.00010369420337898203
2013,US40434L1052,0.004151681358640347
2013,US4062161017,0.0033463331254808435
2013,US4128221086,0.0011900972364595785
2013,US4165151048,0.001276660009748031
2013,US4180561072,0.0005548630624384323
2013,US42250P1030,0.0012901448503769635
2013,US4278661081,0.00123174733596137
2013,US42809H1077,0.002098951552202987
2013,US4370761029,0.009013737933837949
2013,US4385161066,0.005573311761754969
2013,US4404521001,0.0009258287193851548
2013,US44107P1049,0.0011428828036885242
2013,US4448591028,0.0012510320495327401
2013,US4456581077,0.0007044991624663977
2013,US4461501045,0.0006242881867670965
2013,US4470111075,0.00046170362358376535
2013,US45073V1089,0.00030613860907624334
2013,US4523081093,0.002900936931810824
2013,US4581401001,0.010029652415946635
2013,US4592001014,0.015832743623225683
2013,US4595061015,0.0005448118149989846
2013,US4601461035,0.001690820377848686
2013,US4612021034,0.0016902700079192868
2013,US46284V1017,0.0004511245496159817
2013,US4657411066,0.00012608291006912365
2013,US46625H1005,0.017075195965257327
2013,US4663131039,0.0002798926487283647
2013,US46982L1089,0.0006451828101178245
2013,US4781601046,0.020088144838080704
2013,US48020Q1076,0.00035377747967420693
2013,US48203R1041,0.0008860287334878401
2013,US48242W1062,0.00036721334670772684
2013,US4824801009,0.0008350557716085314
2013,US4878361082,0.0017194691538064124
2013,US4891701009,0.00031741652847697854
2013,US4932671088,0.0009292164484138565
2013,US4943681035,0.003092205252091462
2013,US49446R1095,0.000629052617977953
2013,US5002551043,0.0009446796668257275
2013,US5010441013,0.0015872326726057598
2013,US5178341070,0.005024674564803199
2013,US5184391044,0.001400678255223251
2013,US5324571083,0.004466628996021604
2013,US5339001068,0.0004492550020450713
2013,US5341871094,0.001052726301327174
2013,US5398301094,0.003701534726215303
2013,US5486611073,0.004028333973686414
2013,US5502411037,0.0014634235366093652
2013,US5526761086,0.0001222746300067993
2013,US5529531015,0.0008960107960067842
2013,US5635714059,0.00024224205951860396
2013,US56418H1005,0.0005272365131151121
2013,US5658491064,0.0019116158893698481
2013,US5717481023,0.002056339860042062
2013,US5719032022,0.0011491319899349063
2013,US5738741041,0.0005498662009890302
2013,US5745991068,0.0006318829808493396
2013,US57636Q1040,0.00746114203092743
2013,US5770811025,0.0012517573251600415
2013,US5797802064,0.000637560031123917
2013,US5801351017,0.007505222930950734
2013,US58155Q1031,0.002887300506243709
2013,US58933Y1055,0.011368279571064779
2013,US59156R1086,0.004702886948595979
2013,US5926881054,0.0005598218333136245
2013,US5949181045,0.024137196197343974
2013,US5950171042,0.0006900597254062476
2013,US5951121038,0.001787882934521873
2013,US6005441000,0.00013534669318868262
2013,US6081901042,0.0008406224369537661
2013,US60871R2094,0.0006954553718468668
2013,US6092071058,0.0048125201721170635
2013,US6174464486,0.004741191296436566
2013,US61945C1036,0.001249964736096208
2013,US6200763075,0.0013575084195463535
2013,US6293775085,0.0007501433307496185
2013,US6311031081,0.0005184609112323647
2013,US6365181022,0.0003115303687235758
2013,US64110D1046,0.0010899540074273402
2013,US6512291062,0.0007235763212762572
2013,US6516391066,0.0008827024157930685
2013,US65339F1012,0.002896456236509898
2013,US6541061031,0.004350095937057941
2013,US65473P1057,0.00080076725859178
2013,US6556641008,0.0009289016181576324
2013,US6558441084,0.0022289344706560013
2013,US6658591044,0.0011417727355258383
2013,US6668071029,0.0019386563102655316
2013,US6687711084,0.0012758329001366178
2013,US67066G1040,0.0007080128235975889
2013,US6708371033,0.0005229727008795846
2013,US6745991058,0.0058845708323071325
2013,US6819191064,0.001487858251285634
2013,US68389X1054,0.013376072605597101
2013,US6866881021,9.614371874020749e-05
2013,US6882392011,0.0003316818371978836
2013,US69331C1080,0.0014068333810720946
2013,US6934751057,0.0032143881537766944
2013,US6935061076,0.0020938948341369694
2013,US69351T1060,0.0014743656370701278
2013,US6936561009,0.0008630453474248309
2013,US6937181088,0.0016296492477436918
2013,US7010941042,0.0014912794067366015
2013,US7134481081,0.009887737819462061
2013,US7140461093,0.0003602233376608967
2013,US7170811035,0.015431735386248617
2013,US7234841010,0.0004527002556144163
2013,US7244791007,0.0003658576332093203
2013,US7310681025,0.000784198636169167
2013,US74144T1088,0.0016990137380970833
2013,US74251V1026,0.0011315473597471456
2013,US7427181091,0.017159080737971233
2013,US7433151039,0.0012630103690837416
2013,US74340W1036,0.001432503318654882
2013,US7443201022,0.0033048167316681153
2013,US7445731067,0.001259925809931404
2013,US7475251036,0.00975122586564602
2013,US74834L1008,0.0006052631109872789
2013,US75513E1010,0.008117241288670326
2013,US7588491032,0.0003323013920477862
2013,US7739031091,0.0012747430432990226
2013,US7835491082,0.00030164081188485556
2013,US78409V1044,0.0016461774475161229
2013,US78440X8873,0.0006821672029582421
2013,US79466L3024,0.0025870154078572604
2013,US8101861065,0.00030047477389884075
2013,US81211K1007,0.0005192468208349387
2013,US8168511090,0.001705316562090822
2013,US8243481061,0.0014454681063420518
2013,US8288061091,0.0037170500276572163
2013,US8326964058,0.0008468879477319524
2013,US8354951027,0.00033064406339033053
2013,US8425871071,0.0028377990843027516
2013,US84265V1052,0.0018642187773143183
2013,US8447411088,0.001020377298160494
2013,US8545021011,0.0011096219588167806
2013,US8552441094,0.0045922213927779435
2013,US8574771031,0.002504516665629398
2013,US8676524064,0.00028131055091935875
2013,US8718291078,0.0016320613916574276
2013,US8725401090,0.0035233516842137235
2013,US87612E1064,0.0031088267349027743
2013,US8807701029,0.0002624502751748979
2013,US8825081040,0.003736157503454712
2013,US8832031012,0.0008034071685921176
2013,US88337F1057,0.00021794804675931415
2013,US8835561023,0.003127953644666704
2013,US88579Y1010,0.007231549151481115
2013,US89417E1091,0.002488004790388771
2013,US89832Q1094,0.0020499764020730504
2013,US9024941034,0.0007029965281817532
2013,US9029733048,0.005735556619205042
2013,US9078181081,0.006014851479125909
2013,US9111631035,0.00029074146615024646
2013,US9113121068,0.0058467476694754415
2013,US9129091081,0.00033175102211838723
2013,US91529Y1064,0.0007090125068309323
2013,US92276F1003,0.0013094567715013408
2013,US92343V1044,0.01093267110024937
2013,US9255501051,0.000235025839102487
2013,US9291601097,0.0006004294948559189
2013,US92939U1060,0.000727942744854554
2013,US9311421039,0.01979332379369672
2013,US9314271084,0.004242652532874593
2013,US94106L1098,0.0016365249850678926
2013,US9418481035,0.0006617677570722418
2013,US9497461015,0.018553747678697247
2013,US95040Q1040,0.0012021136465847897
2013,US9581021055,0.001553276091735694
2013,US9621661043,0.0014320967600770912
2013,US9633201069,0.0009571391713856243
2013,US9694571004,0.002049103428300854
2013,US98389B1008,0.0010808425866046206
2013,US9839191015,0.0009577797149192752
2013,US98421M1062,0.001124205207228539
2013,US9884981013,0.0026174777615625686
2013,US98956P1021,0.0012386199638509412
2014,AN8068571086,0.007775530257428598
2014,CA00208D4084,0.0004944257960531076
2014,CA0084741085,0.00038190574023208096
2014,CA00900Q1037,0.0001561053820590245
2014,CA05534B7604,0.0027588575655880707
2014,CA0636711016,0.003290915921849095
2014,CA0641491075,0.004972265014425332
2014,CA0977518616,0.0003693613155472727
2014,CA1247651088,0.00024656615309031997
2014,CA12532H1047,0.0007660936477501877
2014,CA13321L1085,0.0004646919474560371
2014,CA1360691010,0.002443188215138838
2014,CA1363751027,0.004002118342367829
2014,CA1363851017,0.0024164132603173624
2014,CA13646K1084,0.0023343052072759916
2014,CA1366812024,0.0005621769681258982
2014,CA2849025093,0.0003125619765999773
2014,CA29250N1050,0.003125472713619128
2014,CA2927661025,0.00014167854413266163
2014,CA3180714048,0.0002680293760458842
2014,CA3359341052,0.0006110354785183762
2014,CA3495531079,0.0006607177677810681
2014,CA3759161035,0.0004959398644965423
2014,CA4495861060,0.0007181567131995174
2014,CA4530384086,0.002614552780152535
2014,CA45823T1066,0.0006797888910883769
2014,CA4969024047,0.0002304053819960632
2014,CA5394811015,0.001581800341651793
2014,CA5592224011,0.001605447934921789
2014,CA56501R1064,0.002548220021091109
2014,CA59151K1084,0.0003075286448721799
2014,CA6744822033,7.448060310355876e-05
2014,CA7392391016,0.0008075345790782008
2014,CA7751092007,0.0011199545002230891
2014,CA7800871021,0.0071323188614093366
2014,CA8029121057,0.0008407120232297874
2014,CA85472N1096,0.00018463425775061735
2014,CA8667961053,0.0015822272218635675
2014,CA8672241079,0.0032932516276232195
2014,CA87807B1076,0.002493546517044591
2014,CA8787422044,0.0005547172721174622
2014,CA87971M1032,0.0015890208990800541
2014,CA8849038085,0.0022981360324094424
2014,CA8911605092,0.006316510087457091
2014,CA89346D1078,0.0001783452700152756
2014,CA8959451037,5.126345927787712e-05
2014,CA98462Y1007,0.00025458764630053964
2014,GB0022569080,0.0005174187920752821
2014,LR0008862868,0.0013102616961726578
2014,PA1436583006,0.0019177336529231765
2014,US0010551028,0.0019294528710447547
2014,US00130H1059,0.0007009001877155048
2014,US00206R1023,0.012437440508656639
2014,US0028241000,0.004839210449955628
2014,US0028962076,0.00014175421186250796
2014,US00724F1012,0.0025882860840447447
2014,US0079031078,0.00014777764869687953
2014,US0082521081,0.0008419626823117759
2014,US00846U1016,0.0009799734830864143
2014,US0091581068,0.002206122645223281
2014,US00971T1016,0.000799972089172615
2014,US0126531013,0.00033589262202042845
2014,US0185811082,0.0012131621526171082
2014,US0200021014,0.0020961745783705217
2014,US02079K3059,0.010789104675535153
2014,US02209S1033,0.0069339123629801784
2014,US0236081024,0.000798875620936351
2014,US0255371017,0.0021213034031445856
2014,US0258161092,0.00679438249683655
2014,US0268747849,0.005501196009134877
2014,US03027X1000,0.0027992627056329985
2014,US0311621009,0.008641854379518355
2014,US0326541051,0.0012333904211138597
2014,US0367521038,0.002421618629053584
2014,US03743Q1085,0.0016842587309427806
2014,US0378331005,0.04621163892552298
2014,US0382221051,0.0021728809548859757
2014,US0383361039,0.0003088385532143311
2014,US0441861046,0.0005921456722240954
2014,US0527691069,0.0009754626870024613
2014,US0530151036,0.002868882727863692
2014,US0534841012,0.0015402623271986938
2014,US0536111091,0.00033738670276163953
2014,US0538071038,0.00042087247956342037
2014,US0584981064,0.0006663014751665213
2014,US0605051046,0.013430372447402493
2014,US0640581007,0.0033080446688081785
2014,US0708301041,0.001808291703244578
2014,US0718131099,0.0028355104036154257
2014,US0758871091,0.0019166314739148486
2014,US0865161014,0.0009760144903531333
2014,US09062X1037,0.005722399195796515
2014,US0970231058,0.006614975023217394
2014,US1011371077,0.0012546551947402041
2014,US1101221083,0.006989810827634398
2014,US1156372096,0.0007958446286634497
2014,US12504L1098,0.0008138342745111623
2014,US1255231003,0.0019414811847042904
2014,US1258961002,0.0006850192444523779
2014,US1264081035,0.0025743610802134945
2014,US12653C1080,0.0005557487803214996
2014,US1266501006,0.00788144366381823
2014,US1270551013,0.00020052947794390395
2014,US1344291091,0.0009841851774835216
2014,US14040H1059,0.003261074996275827
2014,US14149Y1082,0.0019072915062043818
2014,US1491231015,0.003960592463305366
2014,US1667641005,0.015138385848591467
2014,US1720621010,0.0006056680666248422
2014,US17275R1023,0.010153352975524329
2014,US1729674242,0.011680570471636119
2014,US1858991011,7.808124488983161e-05
2014,US1890541097,0.0009626191606308077
2014,US1912161007,0.013201042118247453
2014,US1924461023,0.002288991658642163
2014,US1941621039,0.00450149038087476
2014,US2003401070,0.0005985146107683315
2014,US2058871029,0.0011162189414468072
2014,US20825C1045,0.0060681814473385574
2014,US2091151041,0.0013801165739044782
2014,US21036P1084,0.0011919552005579103
2014,US22160K1051,0.004457362531290694
2014,US2283681060,0.0005047587242561804
2014,US2310211063,0.001880173905059074
2014,US2333311072,0.0010912378828998963
2014,US23355L1061,0.0006323202398469444
2014,US2371941053,0.0005191670021733357
2014,US2441991054,0.002162600137477986
2014,US2473617023,0.0029388446825717104
2014,US25179M1036,0.0017871068804271278
2014,US2546871060,0.011401477902409493
2014,US25746U1097,0.0032053657009462238
2014,US2600031080,0.000846606253846214
2014,US26875P1012,0.003601725405271971
2014,US2774321002,0.0008049611624169172
2014,US2786421030,0.004977049213721842
2014,US2788651006,0.0022392051477893057
2014,US2810201077,0.001522926564752295
2014,US28176E1082,0.0009727136641002139
2014,US2910111044,0.003050439593318389
2014,US29364G1031,0.0011190550536230289
2014,US29444U7000,0.0008889894625647662
2014,US29670G1022,0.0003366585793234956
2014,US30040W1080,0.0012111005639020495
2014,US30161N1019,0.002274953867062652
2014,US3021301094,0.0006103216320103919
2014,US30231G1022,0.02772454913872156
2014,US3024913036,0.0005427446384855494
2014,US31428X1063,0.0035121276746688285
2014,US3156161024,0.0006871586424368069
2014,US3167731005,0.0011985454315196215
2014,US3434121022,0.0006761304277349573
2014,US34354P1057,0.0005808483373887358
2014,US3453708600,0.004180026738320218
2014,US3546131018,0.002460538968361904
2014,US35671D8570,0.0017327767365509501
2014,US3647601083,0.0012732723116684348
2014,US3703341046,0.002298432278710256
2014,US37045V1008,0.004003947930967793
2014,US3719011096,0.0003775605565379805
2014,US37247D1063,0.000301382426438435
2014,US3755581036,0.010086351342284921
2014,US38141G1040,0.006026417143542427
2014,US3825501014,0.000559959047025591
2014,US3848021040,0.0012269415317607293
2014,US3976241071,8.637257208006936e-05
2014,US40434L1052,0.005254026655745311
2014,US4062161017,0.0023792939557486866
2014,US4128221086,0.0010081233062822674
2014,US4165151048,0.00126302504504632
2014,US4180561072,0.0004933578816771631
2014,US42250P1030,0.0014450123599453316
2014,US4278661081,0.001188892799038658
2014,US42809H1077,0.001506239688781654
2014,US4370761029,0.009874802929643772
2014,US4385161066,0.005583586745393409
2014,US4404521001,0.0009805067264278785
2014,US44107P1049,0.0012824516639146051
2014,US4448591028,0.0015721391430127333
2014,US4456581077,0.0007045829218501958
2014,US4461501045,0.0006093750715408047
2014,US4470111075,0.000397099249308019
2014,US45073V1089,0.0002645615097100964
2014,US4523081093,0.002642760424915535
2014,US4581401001,0.01252530073685935
2014,US4592001014,0.011349873938347308
2014,US4595061015,0.0005858731029584373
2014,US4601461035,0.00162023312379516
2014,US4606901001,0.0006200906214721572
2014,US4612021034,0.0018790238983347114
2014,US46284V1017,0.0005789380841333697
2014,US4657411066,0.00011791316618884802
2014,US46625H1005,0.01669942539225155
2014,US4663131039,0.0003011054539933371
2014,US46982L1089,0.00041652015740424006
2014,US4781601046,0.020894487165722935
2014,US48020Q1076,0.0004797883734068893
2014,US48203R1041,0.0006892145203798017
2014,US48242W1062,0.00017554128093191326
2014,US4824801009,0.0008256362988276669
2014,US4878361082,0.0016585095735532785
2014,US4891701009,0.00020210422334051732
2014,US4932671088,0.0008527396230428151
2014,US4943681035,0.0030129148239331784
2014,US49446R1095,0.000739055283567266
2014,US5002551043,0.0008802170028281471
2014,US5010441013,0.0022520379664633396
2014,US5178341070,0.003329678501079151
2014,US5184391044,0.001258799073719053
2014,US5324571083,0.0054834433603278155
2014,US5339001068,0.00037974706839193637
2014,US5341871094,0.0010694891213411384
2014,US5398301094,0.004342876542186679
2014,US5486611073,0.004778207268922813
2014,US5502411037,0.0016124736122533705
2014,US5526761086,9.226965808252773e-05
2014,US5529531015,0.0007498115227495736
2014,US5635714059,0.00021380131222034822
2014,US56418H1005,0.00038511662182499435
2014,US5658491064,0.001362935002303804
2014,US5717481023,0.002206471002319177
2014,US5719032022,0.0015783603153298165
2014,US5738741041,0.0005290280778346308
2014,US5745991068,0.0006408735487056123
2014,US57636Q1040,0.006860078504812854
2014,US5770811025,0.0007484673497750392
2014,US5797802064,0.0006168690321816239
2014,US5801351017,0.006509504201662713
2014,US58155Q1031,0.0034360273538386536
2014,US58933Y1055,0.011557239210451669
2014,US59156R1086,0.004370490266655036
2014,US5926881054,0.0006163671980865111
2014,US5949181045,0.02733177651309843
2014,US5950171042,0.0006471411210457145
2014,US5951121038,0.002685297110633304
2014,US6005441000,0.00012496882507376494
2014,US6081901042,0.0008084504441479447
2014,US60871R2094,0.0008600908143820375
2014,US6092071058,0.004356119108756296
2014,US6174464486,0.0054036752961396164
2014,US61945C1036,0.0011417346710281984
2014,US6200763075,0.0011526936426187735
2014,US6293775085,0.0006504583657683177
2014,US6311031081,0.0005740203955398659
2014,US6365181022,0.0002831579250895956
2014,US64110D1046,0.0009222654175344547
2014,US6512291062,0.0007371321810747564
2014,US6516391066,0.000672959521546491
2014,US65339F1012,0.003311795932207636
2014,US6541061031,0.004694379559643708
2014,US65473P1057,0.0009570040439990031
2014,US6556641008,0.0010781616425666399
2014,US6558441084,0.0024118160888059433
2014,US6658591044,0.001122919818617256
2014,US6668071029,0.0020930193768052313
2014,US6687711084,0.0012639173531813004
2014,US67066G1040,0.0007779434997827273
2014,US6708371033,0.000504820828902375
2014,US67098H1041,0.0003177266560852437
2014,US6745991058,0.004462055358234183
2014,US6819191064,0.0013724755608830142
2014,US68389X1054,0.0140970122858138
2014,US6866881021,8.835206844670984e-05
2014,US6882392011,0.0002713294884522956
2014,US69331C1080,0.0018055805142072538
2014,US6934751057,0.003405995831247753
2014,US6935061076,0.002264455326469727
2014,US69351T1060,0.0017268154043627731
2014,US6936561009,0.0007543722880890854
2014,US6937181088,0.0017244490031888052
2014,US7010941042,0.0013113081951533628
2014,US7134481081,0.010102291534808211
2014,US7140461093,0.0003526294672466285
2014,US7170811035,0.014010337042814344
2014,US7234841010,0.0005385857687300328
2014,US7244791007,0.00034965058576881
2014,US7310681025,0.0007168382386992704
2014,US74144T1088,0.001589811841010901
2014,US74251V1026,0.0010896981159821742
2014,US7427181091,0.017559860280650437
2014,US7433151039,0.0011324974972148814
2014,US74340W1036,0.001535806497295856
2014,US7443201022,0.00294459971311908
2014,US7445731067,0.001495636212752055
2014,US7475251036,0.00882179366878596
2014,US74834L1008,0.0006918928724777587
2014,US75513E1010,0.007484009620497967
2014,US7588491032,0.00042453094291684
2014,US7739031091,0.00107515135184247
2014,US7835491082,0.00035154941748004824
2014,US78409V1044,0.0017245153909140477
2014,US78440X8873,0.0008200233237353862
2014,US78473E1038,0.00025191143574210647
2014,US79466L3024,0.002671542716117462
2014,US8101861065,0.00027120599300641435
2014,US81211K1007,0.000639563640363461
2014,US8168511090,0.001957285746391063
2014,US8243481061,0.0018025502357808603
2014,US8288061091,0.0040852186420552985
2014,US8326964058,0.0007339398594910505
2014,US8354951027,0.0003158813628621043
2014,US8425871071,0.0031761643818441097
2014,US84265V1052,0.00163580140228779
2014,US8447411088,0.0020504848326269864
2014,US8545021011,0.001074420373018294
2014,US8552441094,0.004382876217415071
2014,US8574771031,0.0023395155729377688
2014,US8676524064,0.00024215600936399292
2014,US8718291078,0.0016656251955448661
2014,US8725401090,0.0033725492669626563
2014,US87612E1064,0.003451585638480171
2014,US8807701029,0.000305841825573813
2014,US8825081040,0.004031447439994873
2014,US8832031012,0.0008298044485877872
2014,US88337F1057,0.0003297028589496965
2014,US8835561023,0.003577737307217666
2014,US88579Y1010,0.007450080495973473
2014,US89417E1091,0.0024345642354758794
2014,US89832Q1094,0.002000764709499371
2014,US9024941034,0.0008716294293370958
2014,US9029733048,0.005730809021507077
2014,US9078181081,0.0075609479971285145
2014,US9111631035,0.0002760037553865769
2014,US9113121068,0.005573682125095127
2014,US9113631090,0.0007267978251786675
2014,US9129091081,0.0002777048516151035
2014,US91529Y1064,0.0006285061579547842
2014,US92276F1003,0.0015064024457854743
2014,US92343V1044,0.013875098821876717
2014,US9255501051,0.0002270767157293324
2014,US9291601097,0.0006179655004178878
2014,US92939U1060,0.0008490333319733606
2014,US9311421039,0.01975979958742156
2014,US9314271084,0.005928914990556375
2014,US94106L1098,0.0016775749860885236
2014,US9418481035,0.0006700820062728063
2014,US9497461015,0.020232965606773876
2014,US95040Q1040,0.0017699881273191562
2014,US95082P1057,0.00024198896928112458
2014,US9581021055,0.001834916750299377
2014,US9621661043,0.0013424854413895775
2014,US9633201069,0.0010787455690101709
2014,US9694571004,0.002398098814308517
2014,US98389B1008,0.001296647215572381
2014,US9839191015,0.0008172300423496437
2014,US98421M1062,0.001104897335830176
2014,US9884981013,0.002275125190224568
2014,US98956P1021,0.001371163511001339
2015,AN8068571086,0.006574443148332645
2015,CA00208D4084,0.00031213531944662953
2015,CA0084741085,0.00042986924873245915
2015,CA00900Q1037,7.9675910915665e-05
2015,CA05534B7604,0.002452396944270329
2015,CA0636711016,0.00270977322131789
2015,CA0641491075,0.0036369467641463597
2015,CA0977518616,0.00013985916623099847
2015,CA1247651088,0.00022150144810842426
2015,CA12532H1047,0.0008322528177415043
2015,CA13321L1085,0.00036489272974879694
2015,CA1360691010,0.0019566478913050816
2015,CA1363751027,0.00330652817101102
2015,CA1363851017,0.001786288593414631
2015,CA13646K1084,0.0014589392195103338
2015,CA1366812024,0.0004564839033942158
2015,CA2849025093,0.00015867810907907467
2015,CA29250N1050,0.0021456655813431817
2015,CA2927661025,5.297497900835229e-05
2015,CA3180714048,0.00017076442582610493
2015,CA3359341052,0.00019077099371518356
2015,CA3495531079,0.0005662278095046343
2015,CA3759161035,0.0005165846326485826
2015,CA39138C1068,0.0018526252919304077
2015,CA4495861060,0.0004689168295973062
2015,CA4530384086,0.0020636601847975025
2015,CA45823T1066,0.0006300249560533908
2015,CA4969024047,0.00015654968694305202
2015,CA5394811015,0.0014536980644020312
2015,CA5592224011,0.0012240903063959246
2015,CA56501R1064,0.0022068031380180573
2015,CA59151K1084,0.00022128988129758238
2015,CA6744822033,3.1732020678609114e-05
2015,CA7392391016,0.0006474957231600385
2015,CA7751092007,0.001036865682591555
2015,CA7800871021,0.005947216575982942
2015,CA8029121057,0.0007020394475636758
2015,CA85472N1096,0.00017488922840060356
2015,CA8667961053,0.0014244695843183843
2015,CA8672241079,0.002788723653133966
2015,CA87807B1076,0.0017304319544047056
2015,CA8787422044,0.00016349463009185768
2015,CA87971M1032,0.001251190364343549
